,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
3,John Stockton\stockjo01,33,5,5,201,19,42,3,6,30,33,2,10,12,72,9,3,14,14,71,.452,.500,.909,40.2,14.2,2.4,14.4,1.8,0.6
4,David Benoit\benoida01,27,5,5,169,19,41,7,15,4,4,5,20,25,1,0,2,7,12,49,.463,.467,1.000,33.8,9.8,5.0,0.2,0.0,0.4
5,Greg Ostertag\ostergr01,22,5,0,114,14,25,0,0,10,17,14,15,29,0,2,13,3,16,38,.560,,.588,22.8,7.6,5.8,0.0,0.4,2.6
6,Antoine Carr\carran01,34,5,0,87,13,32,0,0,7,10,3,8,11,1,0,6,2,18,33,.406,,.700,17.4,6.6,2.2,0.2,0.0,1.2
7,Bryon Russell\russebr01,25,5,0,80,9,18,2,6,5,6,5,11,16,3,7,1,2,8,25,.500,.333,.833,16.0,5.0,3.2,0.6,1.4,0.2
8,Chris Morris\morrich01,30,5,0,48,4,19,2,10,4,6,5,10,15,2,1,1,1,2,14,.211,.200,.667,9.6,2.8,3.0,0.4,0.2,0.2
9,Felton Spencer\spencfe01,28,5,5,79,6,13,0,0,2,2,8,9,17,0,1,4,5,19,14,.462,,1.000,15.8,2.8,3.4,0.0,0.2,0.8
10,Howard Eisley\eisleho01,23,5,0,45,0,8,0,1,9,10,1,3,4,9,0,0,2,10,9,.000,.000,.900,9.0,1.8,0.8,1.8,0.0,0.0
11,Greg Foster\fostegr01,27,3,0,6,2,3,0,0,1,2,3,2,5,0,0,1,0,2,5,.667,,.500,2.0,1.7,1.7,0.0,0.0,0.3
12,Adam Keefe\keefead01,25,5,0,27,0,2,0,0,4,4,1,2,3,0,0,1,0,6,4,.000,,1.000,5.4,0.8,0.6,0.0,0.0,0.2
1,Arvydas Sabonis\sabonar01,31,5,5,177,35,81,5,9,43,60,12,39,51,9,4,3,10,17,118,.432,.556,.717,35.4,23.6,10.2,1.8,0.8,0.6
2,Rod Strickland\stricro02,29,5,5,202,37,84,6,12,23,36,12,19,31,42,5,0,12,14,103,.440,.500,.639,40.4,20.6,6.2,8.4,1.0,0.0
3,Clifford Robinson\robincl02,29,5,5,181,21,61,6,23,28,37,4,14,18,8,7,5,16,19,76,.344,.261,.757,36.2,15.2,3.6,1.6,1.4,1.0
4,Aaron McKie\mckieaa01,23,5,4,134,11,30,2,8,7,9,4,14,18,9,6,2,9,13,31,.367,.250,.778,26.8,6.2,3.6,1.8,1.2,0.4
5,Harvey Grant\grantha01,30,5,5,164,13,38,1,7,0,4,5,15,20,4,0,2,3,16,27,.342,.143,.000,32.8,5.4,4.0,0.8,0.0,0.4
6,Buck Williams\willibu01,35,5,1,133,9,23,1,2,5,7,13,12,25,1,1,4,5,18,24,.391,.500,.714,26.6,4.8,5.0,0.2,0.2,0.8
7,Dontonio Wingfield\wingfdo01,21,5,0,62,8,21,6,10,2,6,10,4,14,4,0,0,3,10,24,.381,.600,.333,12.4,4.8,2.8,0.8,0.0,0.0
8,Rumeal Robinson\robinru01,29,5,0,43,8,19,4,9,1,4,0,2,2,3,3,0,3,8,21,.421,.444,.250,8.6,4.2,0.4,0.6,0.6,0.0
9,Chris Dudley\dudlech02,30,5,0,92,5,13,0,0,4,6,9,18,27,1,2,2,4,18,14,.385,,.667,18.4,2.8,5.4,0.2,0.4,0.4
10,James Robinson\robinja02,25,2,0,26,3,10,2,6,0,0,0,1,1,3,1,1,3,4,8,.300,.333,,13.0,4.0,0.5,1.5,0.5,0.5
11,Gary Trent\trentga01,21,2,0,10,1,4,0,0,0,0,0,1,1,0,1,0,0,3,2,.250,,,5.0,1.0,0.5,0.0,0.5,0.0
12,Elmore Spencer\spencel01,26,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,.000,1.0,0.0,0.0,0.0,0.0,0.0
