,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
1,James Harden\hardeja01,29,5,5,182,43,115,21,60,32,37,5,29,34,40,11,7,28,19,139,.374,.350,.865,36.4,27.8,6.8,8.0,2.2,1.4
2,Chris Paul\paulch01,33,5,5,165,33,73,6,28,15,16,5,22,27,26,14,5,19,16,87,.452,.214,.938,32.9,17.4,5.4,5.2,2.8,1.0
3,Eric Gordon\gordoer01,30,5,5,176,25,57,18,37,8,10,3,10,13,6,4,6,9,12,76,.439,.486,.800,35.2,15.2,2.6,1.2,0.8,1.2
4,P.J. Tucker\tuckepj01,33,5,5,179,18,41,14,32,10,14,5,28,33,7,7,4,3,13,60,.439,.438,.714,35.9,12.0,6.6,1.4,1.4,0.8
5,Clint Capela\capelca01,24,5,5,158,23,39,0,0,8,19,17,36,53,7,2,9,6,9,54,.590,,.421,31.7,10.8,10.6,1.4,0.4,1.8
6,Danuel House\houseda01,25,5,0,115,10,31,7,26,4,8,2,17,19,1,3,2,3,9,31,.323,.269,.500,22.9,6.2,3.8,0.2,0.6,0.4
7,Austin Rivers\riverau01,26,5,0,87,11,26,6,13,3,5,1,7,8,2,2,0,3,12,31,.423,.462,.600,17.4,6.2,1.6,0.4,0.4,0.0
8,Kenneth Faried\farieke01,29,5,0,51,9,12,1,1,5,6,2,18,20,1,2,0,0,6,24,.750,1.000,.833,10.2,4.8,4.0,0.2,0.4,0.0
9,Gerald Green\greenge01,33,5,0,55,6,20,4,13,5,5,0,7,7,1,1,2,1,7,21,.300,.308,1.000,10.9,4.2,1.4,0.2,0.2,0.4
10,Nene Hilario\hilarne01,36,1,0,9,3,3,0,0,2,2,2,2,4,0,0,0,1,2,8,1.000,,1.000,9.2,8.0,4.0,0.0,0.0,0.0
11,Isaiah Hartenstein\harteis01,20,2,0,2,2,2,0,0,0,0,1,0,1,0,0,0,0,1,4,1.000,,,1.1,2.0,0.5,0.0,0.0,0.0
12,Gary Clark\clarkga01,24,2,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,1.9,0.0,0.5,0.0,0.0,0.0
13,Iman Shumpert\shumpim01,28,2,0,17,0,2,0,1,0,0,0,1,1,1,0,0,0,1,0,.000,.000,,8.6,0.0,0.5,0.5,0.0,0.0
1,Donovan Mitchell\mitchdo01,22,5,5,193,36,112,11,43,24,33,7,18,25,16,8,1,21,15,107,.321,.256,.727,38.6,21.4,5.0,3.2,1.6,0.2
2,Ricky Rubio\rubiori01,28,5,5,168,28,66,4,20,17,20,3,13,16,43,12,1,15,14,77,.424,.200,.850,33.5,15.4,3.2,8.6,2.4,0.2
3,Derrick Favors\favorde01,27,5,2,103,23,36,0,3,13,19,15,22,37,4,4,9,5,12,59,.639,.000,.684,20.6,11.8,7.4,0.8,0.8,1.8
4,Jae Crowder\crowdja01,28,5,3,130,17,46,9,30,14,19,4,25,29,4,5,0,1,7,57,.370,.300,.737,26.0,11.4,5.8,0.8,1.0,0.0
5,Rudy Gobert\goberru01,26,5,5,152,19,32,0,0,18,23,23,28,51,7,3,13,9,16,56,.594,,.783,30.4,11.2,10.2,1.4,0.6,2.6
6,Royce O'Neale\onealro01,25,5,0,137,21,45,8,23,3,4,2,21,23,8,2,2,10,15,53,.467,.348,.750,27.4,10.6,4.6,1.6,0.4,0.4
7,Joe Ingles\inglejo01,31,5,5,151,12,37,8,29,0,0,3,21,24,25,11,0,8,14,32,.324,.276,,30.1,6.4,4.8,5.0,2.2,0.0
8,Georges Niang\niangge01,25,5,0,55,9,22,4,13,0,0,0,14,14,5,1,1,2,5,22,.409,.308,,11.0,4.4,2.8,1.0,0.2,0.2
9,Kyle Korver\korveky01,37,4,0,30,3,8,2,6,2,3,1,4,5,0,0,0,1,6,10,.375,.333,.667,7.4,2.5,1.3,0.0,0.0,0.0
10,Grayson Allen\allengr01,23,2,0,14,2,7,0,3,5,7,0,1,1,0,0,0,0,0,9,.286,.000,.714,7.0,4.5,0.5,0.0,0.0,0.0
11,Thabo Sefolosha\sefolth01,34,4,0,42,2,14,1,8,0,0,1,7,8,2,0,0,1,3,5,.143,.125,,10.5,1.3,2.0,0.5,0.0,0.0
12,Raul Neto\netora01,26,3,0,20,1,6,0,1,0,0,0,3,3,1,0,0,0,2,2,.167,.000,,6.6,0.7,1.0,0.3,0.0,0.0
13,Ekpe Udoh\udohek01,31,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,3.1,0.0,0.0,0.0,0.0,0.0
1,Damian Lillard\lillada01,28,5,5,199,53,115,26,54,33,39,3,19,22,30,12,3,22,13,165,.461,.481,.846,39.7,33.0,4.4,6.0,2.4,0.6
2,CJ McCollum\mccolcj01,27,5,5,183,46,101,17,38,13,17,3,24,27,20,3,4,12,10,122,.455,.447,.765,36.5,24.4,5.4,4.0,0.6,0.8
3,Enes Kanter\kanteen01,26,5,5,147,27,47,0,2,12,15,18,33,51,10,3,4,7,14,66,.574,.000,.800,29.3,13.2,10.2,2.0,0.6,0.8
4,Maurice Harkless\harklma01,25,5,5,150,21,45,2,10,11,18,10,25,35,3,6,8,7,24,55,.467,.200,.611,30.0,11.0,7.0,0.6,1.2,1.6
5,Al-Farouq Aminu\aminual01,28,5,5,148,17,44,9,22,10,11,8,26,34,8,4,4,4,13,53,.386,.409,.909,29.7,10.6,6.8,1.6,0.8,0.8
6,Seth Curry\curryse01,28,5,0,90,9,22,6,11,3,3,1,5,6,3,5,2,2,4,27,.409,.545,1.000,18.1,5.4,1.2,0.6,1.0,0.4
7,Zach Collins\colliza01,21,5,0,68,10,17,1,2,3,4,4,11,15,3,3,4,7,14,24,.588,.500,.750,13.6,4.8,3.0,0.6,0.6,0.8
8,Meyers Leonard\leoname01,26,5,0,47,8,16,1,5,1,2,2,7,9,0,1,0,1,10,18,.500,.200,.500,9.4,3.6,1.8,0.0,0.2,0.0
9,Rodney Hood\hoodro01,26,5,0,99,6,22,2,12,2,2,1,6,7,4,2,0,2,9,16,.273,.167,1.000,19.7,3.2,1.4,0.8,0.4,0.0
10,Jake Layman\laymaja01,24,3,0,7,1,2,0,1,2,2,0,3,3,0,0,0,0,1,4,.500,.000,1.000,2.2,1.3,1.0,0.0,0.0,0.0
11,Evan Turner\turneev01,30,5,0,56,1,11,0,0,1,2,3,15,18,6,1,0,5,4,3,.091,,.500,11.2,0.6,3.6,1.2,0.2,0.0
12,Anfernee Simons\simonan01,19,3,0,4,0,2,0,0,2,3,0,0,0,0,0,0,0,1,2,.000,,.667,1.4,0.7,0.0,0.0,0.0,0.0
13,Skal Labissiere\labissk01,22,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,,2.8,0.0,0.0,0.0,0.0,0.0
1,Paul George\georgpa01,28,5,5,204,44,101,15,47,40,49,6,37,43,18,7,1,20,21,143,.436,.319,.816,40.8,28.6,8.6,3.6,1.4,0.2
2,Russell Westbrook\westbru01,30,5,5,197,40,111,11,34,23,26,7,37,44,53,5,3,23,19,114,.360,.324,.885,39.5,22.8,8.8,10.6,1.0,0.6
3,Dennis Schroder\schrode01,25,5,0,151,25,55,6,20,13,18,2,14,16,17,4,0,6,11,69,.455,.300,.722,30.1,13.8,3.2,3.4,0.8,0.0
4,Steven Adams\adamsst01,25,5,5,159,28,42,0,1,3,8,12,24,36,7,5,5,9,13,59,.667,.000,.375,31.8,11.8,7.2,1.4,1.0,1.0
5,Jerami Grant\grantje01,24,5,5,176,20,40,9,20,9,13,6,22,28,4,3,10,4,13,58,.500,.450,.692,35.2,11.6,5.6,0.8,0.6,2.0
6,Terrance Ferguson\fergute01,20,5,5,128,9,25,7,18,0,0,2,10,12,6,2,0,5,19,25,.360,.389,,25.6,5.0,2.4,1.2,0.4,0.0
7,Nerlens Noel\noelne01,24,5,0,60,12,20,0,0,0,2,11,8,19,0,2,3,5,9,24,.600,,.000,12.1,4.8,3.8,0.0,0.4,0.6
8,Markieff Morris\morrima02,29,5,0,59,5,16,2,7,7,9,4,9,13,5,1,3,2,9,19,.313,.286,.778,11.8,3.8,2.6,1.0,0.2,0.6
9,Raymond Felton\feltora01,34,5,0,57,4,13,2,8,1,2,0,3,3,3,4,1,2,7,11,.308,.250,.500,11.3,2.2,0.6,0.6,0.8,0.2
10,Deonte Burton\burtode02,25,3,0,4,1,5,0,2,0,0,1,1,2,0,0,0,0,0,2,.200,.000,,1.5,0.7,0.7,0.0,0.0,0.0
11,Abdel Nader\naderab01,25,3,0,5,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,.500,,,1.6,0.7,0.0,0.0,0.0,0.3
