,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
11,Mark Bryant\bryanma01,29,2,0,6,1,2,0,0,0,2,1,1,2,0,0,0,0,1,2,.500,,.000,3.0,1.0,1.0,0.0,0.0,0.0
12,James Edwards\edwarja01,39,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,4.0,0.0,0.0,0.0,0.0,0.0
1,Sean Elliott\elliose01,26,3,3,101,15,28,6,10,21,26,2,7,9,8,5,0,3,5,57,.536,.600,.808,33.7,19.0,3.0,2.7,1.7,0.0
2,David Robinson\robinda01,29,3,3,105,21,49,0,1,15,20,5,15,20,10,6,4,6,10,57,.429,.000,.750,35.0,19.0,6.7,3.3,2.0,1.3
3,Avery Johnson\johnsav01,29,3,3,97,21,34,0,0,11,15,1,2,3,21,7,2,6,8,53,.618,,.733,32.3,17.7,1.0,7.0,2.3,0.7
4,Vinny Del Negro\delnevi01,28,3,3,90,12,25,3,5,6,7,2,8,10,10,1,0,4,4,33,.480,.600,.857,30.0,11.0,3.3,3.3,0.3,0.0
5,Dennis Rodman\rodmade01,33,3,3,94,12,21,0,0,6,12,16,24,40,3,1,0,4,12,30,.571,,.500,31.3,10.0,13.3,1.0,0.3,0.0
6,J.R. Reid\reidjr01,26,3,0,45,5,11,0,0,16,20,2,7,9,3,1,0,5,8,26,.455,,.800,15.0,8.7,3.0,1.0,0.3,0.0
7,Chuck Person\persoch01,30,3,0,62,8,16,2,8,4,5,0,4,4,4,0,1,2,6,22,.500,.250,.800,20.7,7.3,1.3,1.3,0.0,0.3
8,Doc Rivers\riverdo01,33,3,0,57,5,15,3,9,8,10,1,8,9,9,0,4,2,8,21,.333,.333,.800,19.0,7.0,3.0,3.0,0.0,1.3
9,Terry Cummings\cummite01,33,3,0,34,4,11,0,0,6,6,1,3,4,0,1,0,1,7,14,.364,,1.000,11.3,4.7,1.3,0.0,0.3,0.0
10,Willie Anderson\anderwi01,28,3,0,23,4,5,0,1,2,3,1,2,3,0,0,0,1,3,10,.800,.000,.667,7.7,3.3,1.0,0.0,0.0,0.0
11,Jack Haley\haleyja01,31,2,0,9,1,4,0,0,0,0,0,3,3,0,0,1,1,1,2,.250,,,4.5,1.0,1.5,0.0,0.0,0.5
12,Julius Nwosu\nwosuju01,23,1,0,3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,,,3.0,0.0,1.0,0.0,0.0,0.0
1,Bryant Stith\stithbr01,24,3,1,85,17,32,1,6,15,19,3,6,9,7,1,1,0,7,50,.531,.167,.789,28.3,16.7,3.0,2.3,0.3,0.3
2,Mahmoud Abdul-Rauf\abdulma02,25,3,2,76,12,33,2,12,14,14,2,3,5,5,2,0,8,8,40,.364,.167,1.000,25.3,13.3,1.7,1.7,0.7,0.0
3,Dale Ellis\ellisda01,34,3,0,73,10,28,4,13,12,13,6,8,14,3,2,1,2,6,36,.357,.308,.923,24.3,12.0,4.7,1.0,0.7,0.3
4,Jalen Rose\roseja01,22,3,3,99,13,28,1,4,3,5,4,7,11,18,3,2,9,9,30,.464,.250,.600,33.0,10.0,3.7,6.0,1.0,0.7
5,Rodney Rogers\rogerro01,23,3,3,76,12,22,1,4,1,4,1,11,12,5,3,4,5,13,26,.545,.250,.250,25.3,8.7,4.0,1.7,1.0,1.3
6,Reggie Williams\willire01,30,3,3,84,8,36,4,13,6,6,5,11,16,12,3,1,3,11,26,.222,.308,1.000,28.0,8.7,5.3,4.0,1.0,0.3
7,Bison Dele\delebi01,25,3,0,44,10,18,0,0,4,4,5,13,18,2,0,1,10,15,24,.556,,1.000,14.7,8.0,6.0,0.7,0.0,0.3
8,Tom Hammonds\hammoto01,27,3,0,44,9,14,0,0,2,6,3,4,7,1,0,2,4,12,20,.643,,.333,14.7,6.7,2.3,0.3,0.0,0.7
9,Dikembe Mutombo\mutomdi01,28,3,3,84,6,10,0,0,6,9,4,15,19,1,0,7,7,15,18,.600,,.667,28.0,6.0,6.3,0.3,0.0,2.3
10,Cliff Levingston\levincl01,34,3,0,35,3,6,0,0,1,2,6,3,9,1,3,2,2,4,7,.500,,.500,11.7,2.3,3.0,0.3,1.0,0.7
11,Greg Grant\grantgr01,28,3,0,20,0,6,0,1,2,2,3,0,3,5,1,0,0,5,2,.000,.000,1.000,6.7,0.7,1.0,1.7,0.3,0.0
