,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
2,Michael Beasley\beaslmi01,20,7,0,178,34,88,4,13,13,17,10,41,51,7,2,7,11,14,85,.386,.308,.765,25.5,12.1,7.3,1.0,0.3,1.0
3,Jermaine O'Neal\onealje01,30,6,5,162,28,51,0,0,24,32,7,20,27,9,3,9,10,18,80,.549,,.750,27.0,13.3,4.5,1.5,0.5,1.5
4,James Jones\jonesja02,28,7,7,235,17,32,11,22,22,24,2,14,16,5,3,1,4,19,67,.531,.500,.917,33.6,9.6,2.3,0.7,0.4,0.1
5,Udonis Haslem\hasleud01,28,7,7,204,25,46,0,0,9,10,13,48,61,3,3,3,6,19,59,.543,,.900,29.1,8.4,8.7,0.4,0.4,0.4
6,Mario Chalmers\chalmma01,22,7,7,231,20,50,6,21,5,7,6,13,19,31,20,1,17,21,51,.400,.286,.714,33.0,7.3,2.7,4.4,2.9,0.1
7,Daequan Cook\cookda02,21,7,0,161,13,42,9,30,2,2,3,14,17,4,2,0,6,18,37,.310,.300,1.000,23.0,5.3,2.4,0.6,0.3,0.0
8,Jamario Moon\moonja01,28,3,0,40,5,5,2,2,0,2,3,6,9,1,1,1,2,5,12,1.000,1.000,.000,13.3,4.0,3.0,0.3,0.3,0.3
9,Joel Anthony\anthojo01,26,6,2,88,4,5,0,0,2,2,9,10,19,2,0,7,1,9,10,.800,,1.000,14.7,1.7,3.2,0.3,0.0,1.2
10,Chris Quinn\quinnch01,25,5,0,24,3,7,0,1,2,2,0,1,1,5,2,0,2,1,8,.429,.000,1.000,4.9,1.6,0.2,1.0,0.4,0.0
11,Yakhouba Diawara\diawaya01,26,5,0,21,1,3,0,1,0,2,0,5,5,0,1,0,0,2,2,.333,.000,.000,4.2,0.4,1.0,0.0,0.2,0.0
12,Jamaal Magloire\magloja01,30,6,0,47,1,3,0,0,0,0,5,6,11,1,0,0,3,9,2,.333,,,7.9,0.3,1.8,0.2,0.0,0.0
13,Dorell Wright\wrighdo01,23,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.1,0.0,0.0,0.0,0.0,0.0
1,Kobe Bryant\bryanko01,30,5,5,203,48,103,6,17,35,39,2,23,25,28,12,2,19,12,137,.466,.353,.897,40.7,27.4,5.0,5.6,2.4,0.4
2,Pau Gasol\gasolpa01,28,5,5,194,34,58,0,0,24,37,13,32,45,8,4,8,13,18,92,.586,,.649,38.7,18.4,9.0,1.6,0.8,1.6
3,Lamar Odom\odomla01,29,5,2,183,37,59,5,10,10,17,14,41,55,12,2,8,9,14,89,.627,.500,.588,36.6,17.8,11.0,2.4,0.4,1.6
4,Trevor Ariza\arizatr01,23,5,5,159,22,36,11,18,5,9,4,16,20,21,5,2,10,18,60,.611,.611,.556,31.8,12.0,4.0,4.2,1.0,0.4
5,Derek Fisher\fishede01,34,5,5,146,14,32,5,16,14,17,0,10,10,15,4,0,6,17,47,.438,.313,.824,29.1,9.4,2.0,3.0,0.8,0.0
6,Shannon Brown\brownsh01,23,5,0,87,12,24,6,9,6,9,3,3,6,9,4,0,4,11,36,.500,.667,.667,17.3,7.2,1.2,1.8,0.8,0.0
7,Andrew Bynum\bynuman01,21,5,3,77,9,23,0,0,7,11,4,11,15,2,1,5,9,16,25,.391,,.636,15.5,5.0,3.0,0.4,0.2,1.0
8,Luke Walton\waltolu01,28,4,0,49,7,17,2,3,3,4,6,4,10,11,4,0,3,5,19,.412,.667,.750,12.2,4.8,2.5,2.8,1.0,0.0
9,Sasha Vujacic\vujacsa01,24,5,0,77,6,29,6,18,0,0,4,9,13,4,5,2,3,8,18,.207,.333,,15.4,3.6,2.6,0.8,1.0,0.4
10,Josh Powell\poweljo01,26,4,0,18,3,7,0,0,2,2,3,2,5,1,0,0,0,2,8,.429,,1.000,4.5,2.0,1.3,0.3,0.0,0.0
11,Jordan Farmar\farmajo01,22,2,0,8,1,3,0,1,0,0,0,0,0,1,1,1,1,1,2,.333,.000,,3.8,1.0,0.0,0.5,0.5,0.5
1,Carlos Boozer\boozeca01,27,5,5,186,38,72,0,0,27,35,12,54,66,11,8,2,15,18,103,.528,,.771,37.1,20.6,13.2,2.2,1.6,0.4
2,Deron Williams\willide01,24,5,5,211,29,70,9,25,34,41,4,15,19,54,9,2,21,17,101,.414,.360,.829,42.1,20.2,3.8,10.8,1.8,0.4
3,Paul Millsap\millspa01,23,5,0,155,25,49,0,0,9,18,20,20,40,8,4,5,6,17,59,.510,,.500,31.1,11.8,8.0,1.6,0.8,1.0
4,Andrei Kirilenko\kirilan01,27,5,3,136,22,47,1,5,10,14,7,7,14,10,11,3,5,6,55,.468,.200,.714,27.3,11.0,2.8,2.0,2.2,0.6
5,Kyle Korver\korveky01,27,5,2,136,18,46,12,26,5,7,2,9,11,13,3,1,2,9,53,.391,.462,.714,27.2,10.6,2.2,2.6,0.6,0.2
6,Ronnie Brewer\brewero02,23,5,5,158,20,49,0,2,11,16,7,16,23,13,7,1,11,9,51,.408,.000,.688,31.5,10.2,4.6,2.6,1.4,0.2
7,Matt Harpring\harprma01,32,5,0,49,11,22,0,1,2,2,3,6,9,4,2,1,2,12,24,.500,.000,1.000,9.7,4.8,1.8,0.8,0.4,0.2
8,C.J. Miles\milescj01,21,5,0,58,6,20,2,8,3,4,2,5,7,1,2,1,3,8,17,.300,.250,.750,11.7,3.4,1.4,0.2,0.4,0.2
9,Jarron Collins\collija03,30,3,3,35,1,5,0,0,6,8,4,6,10,1,1,0,0,9,8,.200,,.750,11.8,2.7,3.3,0.3,0.3,0.0
10,Mehmet Okur\okurme01,29,2,2,43,2,12,1,3,3,4,2,8,10,4,0,1,2,6,8,.167,.333,.750,21.7,4.0,5.0,2.0,0.0,0.5
11,Ronnie Price\pricero01,25,2,0,16,3,10,0,3,2,2,3,0,3,5,1,0,0,4,8,.300,.000,1.000,8.0,4.0,1.5,2.5,0.5,0.0
12,Brevin Knight\knighbr01,33,5,0,17,0,3,0,0,0,0,0,1,1,3,1,0,3,4,0,.000,,,3.3,0.0,0.2,0.6,0.2,0.0
