
,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
6,Danny Green\greenda02,29,6,6,145,12,34,7,24,4,5,5,13,18,4,2,6,1,12,35,.353,.292,.800,24.2,5.8,3.0,0.7,0.3,1.0
7,David Lee\leeda02,33,6,3,130,13,23,0,1,7,9,9,20,29,5,2,3,2,15,33,.565,.000,.778,21.7,5.5,4.8,0.8,0.3,0.5
8,Kyle Anderson\anderky01,23,5,0,51,9,12,1,2,2,3,1,6,7,3,0,1,4,1,21,.750,.500,.667,10.2,4.2,1.4,0.6,0.0,0.2
9,Jonathon Simmons\simmojo02,27,5,0,54,7,12,2,3,2,5,1,4,5,5,0,1,2,5,18,.583,.667,.400,10.9,3.6,1.0,1.0,0.0,0.2
10,Davis Bertans\bertada01,24,5,0,47,5,14,5,12,1,2,1,5,6,1,0,2,2,2,16,.357,.417,.500,9.3,3.2,1.2,0.2,0.0,0.4
11,Manu Ginobili\ginobma01,39,6,0,93,5,23,2,14,2,2,5,9,14,11,7,1,5,5,14,.217,.143,1.000,15.4,2.3,2.3,1.8,1.2,0.2
12,Dewayne Dedmon\dedmode01,27,5,3,43,2,2,0,0,3,8,6,14,20,2,0,2,3,8,7,1.000,,.375,8.7,1.4,4.0,0.4,0.0,0.4
13,Bryn Forbes\forbebr01,23,1,0,9,2,3,1,2,0,0,0,1,1,0,0,0,0,3,5,.667,.500,,8.8,5.0,1.0,0.0,0.0,0.0
14,Dejounte Murray\murrade01,20,2,0,9,1,2,0,0,3,5,0,3,3,1,0,0,1,3,5,.500,,.600,4.7,2.5,1.5,0.5,0.0,0.0
1,Mike Conley\conlemi01,29,6,6,224,50,103,17,38,31,37,1,19,20,42,10,3,12,11,148,.485,.447,.838,37.3,24.7,3.3,7.0,1.7,0.5
2,Marc Gasol\gasolma01,32,6,6,240,39,83,7,12,31,33,7,32,39,25,2,4,15,22,116,.470,.583,.939,40.0,19.3,6.5,4.2,0.3,0.7
3,Zach Randolph\randoza01,35,6,4,191,35,83,1,7,8,11,9,40,49,4,5,2,7,14,79,.422,.143,.727,31.9,13.2,8.2,0.7,0.8,0.3
4,Vince Carter\cartevi01,40,6,6,195,20,42,8,20,7,7,4,16,20,9,2,0,10,15,55,.476,.400,1.000,32.5,9.2,3.3,1.5,0.3,0.0
5,James Ennis\ennisja01,26,6,4,159,16,38,6,19,12,14,8,17,25,7,5,2,7,20,50,.421,.316,.857,26.5,8.3,4.2,1.2,0.8,0.3
6,JaMychal Green\greenja01,26,6,2,118,17,36,7,16,3,3,3,17,20,2,0,0,4,21,44,.472,.438,1.000,19.6,7.3,3.3,0.3,0.0,0.0
7,Andrew Harrison\harrian01,22,6,0,119,13,29,5,13,8,9,4,7,11,13,3,1,3,14,39,.448,.385,.889,19.8,6.5,1.8,2.2,0.5,0.2
8,Wayne Selden\seldewa01,22,6,2,106,9,26,2,11,3,4,3,6,9,7,1,1,2,8,23,.346,.182,.750,17.7,3.8,1.5,1.2,0.2,0.2
9,Troy Daniels\danietr01,25,6,0,68,3,9,3,9,0,0,1,4,5,2,2,0,2,1,9,.333,.333,,11.4,1.5,0.8,0.3,0.3,0.0
10,Deyonta Davis\davisde01,20,3,0,11,3,5,0,0,1,2,2,3,5,0,0,0,0,2,7,.600,,.500,3.8,2.3,1.7,0.0,0.0,0.0
11,Brandan Wright\wrighbr03,29,2,0,12,2,5,0,0,0,0,1,1,2,0,0,2,1,0,4,.400,,,6.2,2.0,1.0,0.0,0.0,1.0
12,Wade Baldwin\baldwwa01,20,3,0,12,0,1,0,0,2,2,1,3,4,2,0,0,0,3,2,.000,,1.000,4.1,0.7,1.3,0.7,0.0,0.0
13,Jarell Martin\martija01,22,3,0,10,1,3,0,0,0,0,2,2,4,0,1,0,0,2,2,.333,,,3.2,0.7,1.3,0.0,0.3,0.0
1,Gordon Hayward\haywago01,26,7,7,255,53,113,17,38,43,45,5,46,51,20,5,2,17,16,166,.469,.447,.956,36.5,23.7,7.3,2.9,0.7,0.3
2,George Hill\hillge01,30,7,7,253,43,89,11,28,21,29,6,23,29,26,2,1,12,23,118,.483,.393,.724,36.2,16.9,4.1,3.7,0.3,0.1
3,Joe Johnson\johnsjo02,35,7,0,224,46,95,9,27,9,13,7,22,29,21,6,1,9,15,110,.484,.333,.692,31.9,15.7,4.1,3.0,0.9,0.1
4,Rodney Hood\hoodro01,24,7,0,173,25,67,12,35,11,16,1,16,17,5,4,0,6,15,73,.373,.343,.688,24.7,10.4,2.4,0.7,0.6,0.0
5,Derrick Favors\favorde01,25,7,2,184,31,50,0,0,8,19,11,34,45,10,7,4,4,23,70,.620,,.421,26.3,10.0,6.4,1.4,1.0,0.6
6,Joe Ingles\inglejo01,29,7,7,235,15,40,10,30,6,9,2,25,27,28,14,4,8,20,46,.375,.333,.667,33.6,6.6,3.9,4.0,2.0,0.6
7,Boris Diaw\diawbo01,34,7,7,128,15,27,5,10,7,8,2,10,12,18,5,2,12,6,42,.556,.500,.875,18.4,6.0,1.7,2.6,0.7,0.3
8,Rudy Gobert\goberru01,24,5,5,107,15,25,0,0,12,22,8,29,37,4,7,6,5,15,42,.600,,.545,21.4,8.4,7.4,0.8,1.4,1.2
9,Raul Neto\netora01,24,5,0,34,5,8,2,3,0,0,0,4,4,2,0,1,2,5,12,.625,.667,,6.8,2.4,0.8,0.4,0.0,0.2
10,Shelvin Mack\macksh01,26,5,0,42,2,9,1,3,0,0,0,6,6,3,0,0,0,2,5,.222,.333,,8.4,1.0,1.2,0.6,0.0,0.0
11,Jeff Withey\witheje01,26,3,0,21,2,4,0,0,1,2,3,1,4,1,1,1,0,5,5,.500,,.500,6.9,1.7,1.3,0.3,0.3,0.3
12,Dante Exum\exumda01,21,3,0,24,1,3,1,1,0,0,1,1,2,3,1,0,0,1,3,.333,1.000,,7.9,1.0,0.7,1.0,0.3,0.0
1,Chris Paul\paulch01,31,7,7,260,67,135,14,38,29,33,4,31,35,69,12,1,19,24,177,.496,.368,.879,37.2,25.3,5.0,9.9,1.7,0.1
2,DeAndre Jordan\jordade01,28,7,7,264,43,61,0,1,22,56,25,76,101,5,3,6,17,29,108,.705,.000,.393,37.8,15.4,14.4,0.7,0.4,0.9
3,Jamal Crawford\crawfja01,36,7,0,196,35,83,6,25,12,12,2,7,9,13,4,1,9,12,88,.422,.240,1.000,27.9,12.6,1.3,1.9,0.6,0.1
4,J.J. Redick\redicjj01,32,7,7,206,19,50,9,26,17,20,0,12,12,6,2,0,13,17,64,.380,.346,.850,29.4,9.1,1.7,0.9,0.3,0.0
5,Blake Griffin\griffbl01,27,3,3,99,25,51,4,6,7,7,3,15,18,7,2,1,6,2,61,.490,.667,1.000,33.1,20.3,6.0,2.3,0.7,0.3
6,Luc Mbah a Moute\mbahalu01,30,7,7,224,17,43,5,16,14,20,10,25,35,7,8,4,3,16,53,.395,.313,.700,32.0,7.6,5.0,1.0,1.1,0.6
7,Marreese Speights\speigma01,29,7,2,98,16,37,7,20,7,10,4,16,20,3,2,3,3,13,46,.432,.350,.700,14.0,6.6,2.9,0.4,0.3,0.4
8,Raymond Felton\feltora01,32,7,0,127,15,32,4,9,5,5,2,8,10,10,6,0,3,10,39,.469,.444,1.000,18.1,5.6,1.4,1.4,0.9,0.0
9,Austin Rivers\riverau01,24,3,2,90,9,26,4,13,2,2,1,7,8,2,1,1,5,6,24,.346,.308,1.000,30.1,8.0,2.7,0.7,0.3,0.3
10,Paul Pierce\piercpa01,39,7,0,101,8,18,4,10,1,1,2,12,14,7,2,0,4,11,21,.444,.400,1.000,14.5,3.0,2.0,1.0,0.3,0.0
11,Brandon Bass\bassbr01,31,1,0,4,1,3,0,0,0,0,1,0,1,0,1,0,0,0,2,.333,,,3.8,2.0,1.0,0.0,1.0,0.0
12,Wesley Johnson\johnswe01,29,3,0,11,0,0,0,0,1,2,0,2,2,0,1,0,0,2,1,,,.500,3.6,0.3,0.7,0.0,0.3,0.0
