9,Theo Ratliff\ratlith01,34,5,0,51,1,2,0,0,2,4,4,5,9,1,0,3,2,11,4,.500,,.500,10.1,0.8,1.8,0.2,0.0,0.6
10,Jarvis Hayes\hayesja01,26,1,0,4,1,2,1,2,0,0,0,0,0,0,0,1,0,2,3,.500,.500,,3.7,3.0,0.0,0.0,0.0,1.0
11,Arron Afflalo\afflaar01,22,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0.8,0.0,0.0,0.3,0.0,0.0
12,Amir Johnson\johnsam01,20,2,0,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,,,,1.1,0.0,1.0,0.0,0.0,0.5
1,Kobe Bryant\bryanko01,29,5,5,201,64,120,8,24,10,11,3,25,28,19,8,0,12,7,146,.533,.333,.909,40.3,29.2,5.6,3.8,1.6,0.0
2,Pau Gasol\gasolpa01,27,5,5,185,29,65,0,0,8,11,13,35,48,18,5,8,8,13,66,.446,,.727,37.0,13.2,9.6,3.6,1.0,1.6
3,Lamar Odom\odomla01,28,5,5,168,21,52,0,1,22,32,10,38,48,14,1,7,14,15,64,.404,.000,.688,33.6,12.8,9.6,2.8,0.2,1.4
4,Jordan Farmar\farmajo01,21,5,0,101,16,35,5,12,5,5,2,7,9,5,2,1,4,6,42,.457,.417,1.000,20.3,8.4,1.8,1.0,0.4,0.2
5,Vladimir Radmanovic\radmavl01,27,5,5,132,19,30,3,11,1,2,4,18,22,6,3,0,7,12,42,.633,.273,.500,26.3,8.4,4.4,1.2,0.6,0.0
6,Sasha Vujacic\vujacsa01,23,5,0,128,10,33,6,19,8,9,3,12,15,4,5,1,6,11,34,.303,.316,.889,25.6,6.8,3.0,0.8,1.0,0.2
7,Derek Fisher\fishede01,33,5,5,138,12,32,2,5,5,5,0,13,13,6,7,0,2,15,31,.375,.400,1.000,27.5,6.2,2.6,1.2,1.4,0.0
8,Luke Walton\waltolu01,27,5,0,82,8,24,2,7,6,9,4,13,17,9,3,0,4,6,24,.333,.286,.667,16.5,4.8,3.4,1.8,0.6,0.0
9,Ronny Turiaf\turiaro01,25,5,0,52,3,8,0,0,6,8,2,10,12,3,0,5,3,10,12,.375,,.750,10.5,2.4,2.4,0.6,0.0,1.0
10,Trevor Ariza\arizatr01,22,3,0,10,2,3,0,1,0,0,0,2,2,0,0,0,0,1,4,.667,.000,,3.4,1.3,0.7,0.0,0.0,0.0
11,Didier Ilunga-Mbenga\mbengdj01,27,1,0,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,.500,,,2.5,2.0,1.0,0.0,0.0,0.0
1,Tim Duncan\duncati01,31,5,5,201,43,101,0,2,26,44,16,71,87,24,6,10,12,14,112,.426,.000,.591,40.2,22.4,17.4,4.8,1.2,2.0
2,Tony Parker\parketo01,25,5,5,190,41,86,1,7,14,17,5,15,20,28,4,0,12,6,97,.477,.143,.824,37.9,19.4,4.0,5.6,0.8,0.0
3,Manu Ginobili\ginobma01,30,5,1,160,19,53,9,25,16,16,2,14,16,15,1,2,12,16,63,.358,.360,1.000,32.0,12.6,3.2,3.0,0.2,0.4
4,Brent Barry\barrybr01,36,5,0,102,15,31,11,23,6,6,0,8,8,10,4,1,3,10,47,.484,.478,1.000,20.4,9.4,1.6,2.0,0.8,0.2
5,Bruce Bowen\bowenbr01,36,5,5,172,15,27,6,11,0,0,0,5,5,5,6,1,1,16,36,.556,.545,,34.4,7.2,1.0,1.0,1.2,0.2
6,Michael Finley\finlemi01,34,5,4,93,10,31,5,15,4,4,0,10,10,4,2,0,3,4,29,.323,.333,1.000,18.6,5.8,2.0,0.8,0.4,0.0
7,Kurt Thomas\thomaku01,35,5,0,44,9,14,0,0,1,1,3,6,9,1,0,0,3,5,19,.643,,1.000,8.8,3.8,1.8,0.2,0.0,0.0
8,Fabricio Oberto\obertfa01,32,5,5,91,8,15,0,0,1,2,3,12,15,5,3,0,6,11,17,.533,,.500,18.2,3.4,3.0,1.0,0.6,0.0
9,Ime Udoka\udokaim01,30,4,0,57,6,16,3,8,1,2,0,7,7,7,0,0,3,8,16,.375,.375,.500,14.3,4.0,1.8,1.8,0.0,0.0
10,Jacque Vaughn\vaughja01,32,3,0,26,2,6,0,1,0,0,1,1,2,0,1,0,3,3,4,.333,.000,,8.7,1.3,0.7,0.0,0.3,0.0
11,Robert Horry\horryro01,37,4,0,53,0,9,0,5,2,2,4,6,10,1,2,3,0,7,2,.000,.000,1.000,13.2,0.5,2.5,0.3,0.5,0.8
12,Matt Bonner\bonnema01,27,1,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,,,3.0,0.0,1.0,1.0,0.0,0.0
13,Damon Stoudamire\stoudda01,34,1,0,9,0,5,0,3,0,0,1,2,3,1,1,0,0,0,0,.000,.000,,9.0,0.0,3.0,1.0,1.0,0.0
